序号,数据库,问题,Gold SQL,预测 SQL,正确执行结果,实际执行结果,耗时(s),结果匹配(修正),SQL精确匹配,结果匹配(原始),失败原因,错误信息
64,pets_1,Find the id of students who do not have a cat pet.,SELECT stuid FROM student EXCEPT SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat',"SELECT DISTINCT s.StuID
FROM Student s
WHERE s.StuID NOT IN (
    SELECT hp.StuID
    FROM Has_Pet hp
    JOIN Pets p ON hp.PetID = p.PetID
    WHERE p.PetType = 'cat'
)
LIMIT 100","StuID
1002
1003
1004
1005
1006
... (33 rows total)","StuID
1002
1003
1004
1005
1006
... (33 rows total)",30.52,True,False,True,,
65,pets_1,What are the ids of the students who do not own cats as pets?,SELECT stuid FROM student EXCEPT SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat',"SELECT DISTINCT s.StuID
FROM Student s
WHERE s.StuID NOT IN (
    SELECT hp.StuID
    FROM Has_Pet hp
    JOIN Pets p ON hp.PetID = p.PetID
    WHERE p.PetType = 'cat'
)
LIMIT 100","StuID
1002
1003
1004
1005
1006
... (33 rows total)","StuID
1002
1003
1004
1005
1006
... (33 rows total)",31.56,True,False,True,,
66,pets_1,Find the first name and age of students who have a dog but do not have a cat as a pet.,"SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')","SELECT DISTINCT s.Fname, s.Age
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
JOIN Pets p ON hp.PetID = p.PetID
WHERE p.PetType = 'dog'
AND s.StuID NOT IN (
    SELECT hp2.StuID
    FROM Has_Pet hp2
    JOIN Pets p2 ON hp2.PetID = p2.PetID
    WHERE p2.PetType = 'cat'
)
LIMIT 100","Fname	Age
Tracy	19
Tracy	19","Fname	Age
Tracy	19",31.57,True,False,True,,
67,pets_1,What is the first name of every student who has a dog but does not have a cat?,"SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')","SELECT DISTINCT s.Fname
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
JOIN Pets p ON hp.PetID = p.PetID
WHERE p.PetType = 'dog'
AND s.StuID NOT IN (
    SELECT hp2.StuID
    FROM Has_Pet hp2
    JOIN Pets p2 ON hp2.PetID = p2.PetID
    WHERE p2.PetType = 'cat'
)
LIMIT 100","Fname	Age
Tracy	19
Tracy	19",Tracy,32.45,False,False,False,多余的 LIMIT,
68,pets_1,Find the type and weight of the youngest pet.,"SELECT pettype ,  weight FROM pets ORDER BY pet_age LIMIT 1","SELECT PetType, weight FROM Pets WHERE pet_age = (SELECT MIN(pet_age) FROM Pets) LIMIT 100","PetType	weight
dog	9.3","PetType	weight
dog	9.3",31.31,True,False,True,,
69,pets_1,"What type of pet is the youngest animal, and how much does it weigh?","SELECT pettype ,  weight FROM pets ORDER BY pet_age LIMIT 1","SELECT PetType, weight FROM Pets ORDER BY pet_age ASC LIMIT 1","PetType	weight
dog	9.3","PetType	weight
dog	9.3",28.79,True,False,True,,
70,pets_1,Find the id and weight of all pets whose age is older than 1.,"SELECT petid ,  weight FROM pets WHERE pet_age  >  1","SELECT PetID, weight FROM Pets WHERE pet_age > 1 LIMIT 100","PetID	weight
2001	12.0
2002	13.4","PetID	weight
2001	12.0
2002	13.4",29.89,True,False,True,,
71,pets_1,What is the id and weight of every pet who is older than 1?,"SELECT petid ,  weight FROM pets WHERE pet_age  >  1","SELECT PetID, weight FROM Pets WHERE pet_age > 1 LIMIT 100","PetID	weight
2001	12.0
2002	13.4","PetID	weight
2001	12.0
2002	13.4",29.56,True,False,True,,
72,pets_1,Find the average and maximum age for each type of pet.,"SELECT avg(pet_age) ,  max(pet_age) ,  pettype FROM pets GROUP BY pettype","SELECT PetType, AVG(pet_age) AS average_age, MAX(pet_age) AS maximum_age
FROM Pets
GROUP BY PetType
LIMIT 100","avg(pet_age)	max(pet_age)	PetType
3.0	3	cat
1.5	2	dog","PetType	average_age	maximum_age
cat	3.0	3
dog	1.5	2",31.1,False,False,False,多余的 LIMIT,
73,pets_1,What is the average and maximum age for each pet type?,"SELECT avg(pet_age) ,  max(pet_age) ,  pettype FROM pets GROUP BY pettype","SELECT PetType, AVG(pet_age) AS average_age, MAX(pet_age) AS maximum_age FROM Pets GROUP BY PetType","avg(pet_age)	max(pet_age)	PetType
3.0	3	cat
1.5	2	dog","PetType	average_age	maximum_age
cat	3.0	3
dog	1.5	2",31.53,False,False,False,列别名差异,
74,pets_1,Find the average weight for each pet type.,"SELECT avg(weight) ,  pettype FROM pets GROUP BY pettype","SELECT PetType, AVG(weight) AS average_weight
FROM Pets
GROUP BY PetType
LIMIT 100","avg(weight)	PetType
12.0	cat
11.350000000000001	dog","PetType	average_weight
cat	12.0
dog	11.350000000000001",29.81,False,False,False,多余的 LIMIT,
75,pets_1,What is the average weight for each type of pet?,"SELECT avg(weight) ,  pettype FROM pets GROUP BY pettype","SELECT PetType, AVG(weight) AS average_weight
FROM Pets
GROUP BY PetType
LIMIT 100","avg(weight)	PetType
12.0	cat
11.350000000000001	dog","PetType	average_weight
cat	12.0
dog	11.350000000000001",29.71,False,False,False,多余的 LIMIT,
76,pets_1,Find the first name and age of students who have a pet.,"SELECT DISTINCT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid","SELECT s.Fname, s.Age
FROM Student s
INNER JOIN Has_Pet hp ON s.StuID = hp.StuID
INNER JOIN Pets p ON hp.PetID = p.PetID
LIMIT 100","Fname	Age
Linda	18
Tracy	19","Fname	Age
Linda	18
Tracy	19
Tracy	19",32.22,True,False,True,,
77,pets_1,What are the different first names and ages of the students who do have pets?,"SELECT DISTINCT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid","SELECT DISTINCT s.Fname, s.Age
FROM Student s
INNER JOIN Has_Pet hp ON s.StuID = hp.StuID
LIMIT 100","Fname	Age
Linda	18
Tracy	19","Fname	Age
Linda	18
Tracy	19",29.86,True,False,True,,
78,pets_1,Find the id of the pet owned by student whose last name is ‘Smith’.,SELECT T2.petid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.Lname  =  'Smith',"SELECT p.PetID
FROM Pets p
JOIN Has_Pet hp ON p.PetID = hp.PetID
JOIN Student s ON hp.StuID = s.StuID
WHERE s.LName = 'Smith'
LIMIT 100",2001,2001,30.11,True,False,True,,
79,pets_1,What is the id of the pet owned by the student whose last name is 'Smith'?,SELECT T2.petid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.Lname  =  'Smith',"SELECT p.PetID
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
JOIN Pets p ON hp.PetID = p.PetID
WHERE s.LName = 'Smith'
LIMIT 100",2001,2001,31.34,True,False,True,,
80,pets_1,Find the number of pets for each student who has any pet and student id.,"SELECT count(*) ,  T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid","SELECT s.StuID, COUNT(hp.PetID) AS pet_count
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
GROUP BY s.StuID
HAVING COUNT(hp.PetID) > 0
LIMIT 100","count(*)	StuID
1	1001
2	1002","StuID	pet_count
1001	1
1002	2",30.54,False,False,False,多余的 LIMIT,
81,pets_1,"For students who have pets , how many pets does each student have ? list their ids instead of names .","select count(*) ,  t1.stuid from student as t1 join has_pet as t2 on t1.stuid  =  t2.stuid group by t1.stuid","SELECT StuID, COUNT(PetID) AS pet_count
FROM Has_Pet
GROUP BY StuID
HAVING COUNT(PetID) > 0
LIMIT 100","count(*)	StuID
1	1001
2	1002","StuID	pet_count
1001	1
1002	2",33.95,False,False,False,多余的 LIMIT,
82,pets_1,Find the first name and gender of student who have more than one pet.,"SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1","SELECT s.Fname, s.Sex
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
GROUP BY s.StuID, s.Fname, s.Sex
HAVING COUNT(hp.PetID) > 1
LIMIT 100","Fname	Sex
Tracy	F","Fname	Sex
Tracy	F",30.73,True,False,True,,
83,pets_1,What is the first name and gender of the all the students who have more than one pet?,"SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1","SELECT s.Fname, s.Sex
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
GROUP BY s.StuID, s.Fname, s.Sex
HAVING COUNT(hp.PetID) > 1
LIMIT 100","Fname	Sex
Tracy	F","Fname	Sex
Tracy	F",31.98,True,False,True,,
84,pets_1,Find the last name of the student who has a cat that is age 3.,SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat',"SELECT DISTINCT s.LName
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
JOIN Pets p ON hp.PetID = p.PetID
WHERE p.PetType = 'cat' AND p.pet_age = 3
LIMIT 100",Smith,Smith,29.73,True,False,True,,
85,pets_1,What is the last name of the student who has a cat that is 3 years old?,SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat',"SELECT s.LName
FROM Student s
JOIN Has_Pet hp ON s.StuID = hp.StuID
JOIN Pets p ON hp.PetID = p.PetID
WHERE p.PetType = 'cat' AND p.pet_age = 3
LIMIT 100",Smith,Smith,31.32,True,False,True,,
86,pets_1,Find the average age of students who do not have any pet .,select avg(age) from student where stuid not in (select stuid from has_pet),"SELECT AVG(Age) 
FROM Student 
WHERE StuID NOT IN (SELECT StuID FROM Has_Pet)
LIMIT 100",19.625,19.625,31.24,True,False,False,,
87,pets_1,What is the average age for all students who do not own any pets ?,select avg(age) from student where stuid not in (select stuid from has_pet),"SELECT AVG(Age) 
FROM Student 
WHERE StuID NOT IN (SELECT StuID FROM Has_Pet)
LIMIT 100",19.625,19.625,28.85,True,False,False,,
88,car_1,How many continents are there?,SELECT count(*) FROM CONTINENTS;,SELECT COUNT(*) FROM continents,5,5,28.2,True,False,False,,
89,car_1,What is the number of continents?,SELECT count(*) FROM CONTINENTS;,SELECT COUNT(*) FROM continents,5,5,28.8,True,False,False,,
90,car_1,"How many countries does each continent have? List the continent id, continent name and the number of countries.","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;","SELECT c.Continent, ct.Continent, COUNT(*) AS country_count
FROM countries c
JOIN continents ct ON c.Continent = ct.ContId
GROUP BY c.Continent, ct.Continent
LIMIT 100","ContId	Continent	count(*)
1	america	3
2	europe	6
3	asia	2
4	africa	2
5	australia	2","Continent	Continent	country_count
1	america	3
2	europe	6
3	asia	2
4	africa	2
5	australia	2",33.07,True,False,False,,
91,car_1,"For each continent, list its id, name, and how many countries it has?","SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;","SELECT c.ContId, c.Continent, COUNT(co.CountryId) AS country_count
FROM continents c
LEFT JOIN countries co ON c.ContId = co.Continent
GROUP BY c.ContId, c.Continent
LIMIT 100","ContId	Continent	count(*)
1	america	3
2	europe	6
3	asia	2
4	africa	2
5	australia	2","ContId	Continent	country_count
1	america	3
2	europe	6
3	asia	2
4	africa	2
5	australia	2",33.43,True,False,False,,
92,car_1,How many countries are listed?,SELECT count(*) FROM COUNTRIES;,SELECT COUNT(*) FROM countries,15,15,29.68,True,False,False,,
93,car_1,How many countries exist?,SELECT count(*) FROM COUNTRIES;,SELECT COUNT(*) FROM countries,15,15,30.47,True,False,False,,
94,car_1,"How many models does each car maker produce? List maker full name, id and the number.","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;","SELECT cm.Id, cm.FullName, COUNT(ml.ModelId) AS model_count
FROM car_makers cm
JOIN model_list ml ON cm.Id = ml.Maker
GROUP BY cm.Id, cm.FullName
ORDER BY model_count DESC
LIMIT 100","FullName	Id	count(*)
American Motor Company	1	1
Volkswagen	2	2
BMW	3	1
General Motors	4	5
Ford Motor Company	5	3
... (22 rows total)","Id	FullName	model_count
4	General Motors	5
6	Chrysler	4
5	Ford Motor Company	3
2	Volkswagen	2
8	Nissan Motors	2
... (22 rows total)",34.16,False,False,False,多余的 LIMIT,
95,car_1,"What is the full name of each car maker, along with its id and how many models it produces?","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;","SELECT cm.Id, cm.FullName, COUNT(ml.ModelId) AS ModelCount
FROM car_makers cm
LEFT JOIN model_list ml ON cm.Id = ml.Maker
GROUP BY cm.Id, cm.FullName
LIMIT 100","FullName	Id	count(*)
American Motor Company	1	1
Volkswagen	2	2
BMW	3	1
General Motors	4	5
Ford Motor Company	5	3
... (22 rows total)","Id	FullName	ModelCount
1	American Motor Company	1
2	Volkswagen	2
3	BMW	1
4	General Motors	5
5	Ford Motor Company	3
... (22 rows total)",36.8,False,False,False,多余的 LIMIT,
96,car_1,Which model of the car has the minimum horsepower?,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,"SELECT cn.Model
FROM car_names cn
JOIN cars_data cd ON cn.MakeId = cd.Id
WHERE cd.Horsepower IS NOT NULL AND cd.Horsepower != ''
ORDER BY CAST(cd.Horsepower AS INTEGER) ASC
LIMIT 1",amc,ford,30.03,False,False,False,逻辑错误,
97,car_1,What is the model of the car with the smallest amount of horsepower?,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;,"SELECT cn.Model 
FROM car_names cn
JOIN cars_data cd ON cn.MakeId = cd.Id
WHERE cd.Horsepower IS NOT NULL AND cd.Horsepower != ''
ORDER BY CAST(cd.Horsepower AS REAL) ASC
LIMIT 1",amc,ford,30.7,False,False,False,逻辑错误,
98,car_1,Find the model of the car whose weight is below the average weight.,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),"SELECT Model 
FROM car_names 
WHERE MakeId IN (
    SELECT Id 
    FROM cars_data 
    WHERE Weight < (SELECT AVG(Weight) FROM cars_data)
)
LIMIT 100","Model
toyota
plymouth
amc
ford
datsun
... (230 rows total)","Model
toyota
plymouth
amc
ford
datsun
... (100 rows total)",33.1,False,False,True,多余的 LIMIT,
99,car_1,What is the model for the car with a weight smaller than the average?,SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA),SELECT Model FROM car_names WHERE MakeId IN (SELECT Id FROM cars_data WHERE Weight < (SELECT AVG(Weight) FROM cars_data)) LIMIT 100,"Model
toyota
plymouth
amc
ford
datsun
... (230 rows total)","Model
toyota
plymouth
amc
ford
datsun
... (100 rows total)",31.57,False,False,True,多余的 LIMIT,
100,car_1,Find the name of the makers that produced some cars in the year of 1970?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,"SELECT DISTINCT cm.Maker
FROM car_makers cm
JOIN model_list ml ON cm.Id = ml.Maker
JOIN car_names cn ON ml.ModelId = cn.MakeId
JOIN cars_data cd ON cn.MakeId = cd.Id
WHERE cd.Year = 1970
LIMIT 100","Maker
gm
chrysler
amc
ford
citroen
... (11 rows total)","Maker
amc
volkswagen
bmw
gm
ford
... (22 rows total)",35.23,False,False,False,多余的 LIMIT,
101,car_1,What is the name of the different car makers who produced a car in 1970?,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';,"SELECT DISTINCT cm.Maker
FROM car_makers cm
JOIN model_list ml ON cm.Id = ml.Maker
JOIN car_names cn ON ml.ModelId = cn.MakeId
JOIN cars_data cd ON cn.MakeId = cd.Id
WHERE cd.Year = 1970
LIMIT 100","Maker
gm
chrysler
amc
ford
citroen
... (11 rows total)","Maker
amc
volkswagen
bmw
gm
ford
... (22 rows total)",33.31,False,False,False,多余的 LIMIT,
102,car_1,Find the make and production time of the cars that were produced in the earliest year?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);","SELECT cn.Make, c.Year
FROM car_names cn
JOIN cars_data c ON cn.MakeId = c.Id
WHERE c.Year = (SELECT MIN(Year) FROM cars_data)
LIMIT 100","Make	Year
chevrolet chevelle malibu	1970
buick skylark 320	1970
plymouth satellite	1970
amc rebel sst	1970
ford torino	1970
... (35 rows total)","Make	Year
chevrolet chevelle malibu	1970
buick skylark 320	1970
plymouth satellite	1970
amc rebel sst	1970
ford torino	1970
... (35 rows total)",47.08,True,False,False,,
103,car_1,What is the maker of the carr produced in the earliest year and what year was it?,"SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);","SELECT cm.Maker, MIN(cd.Year) AS EarliestYear
FROM car_makers cm
JOIN model_list ml ON cm.Id = ml.Maker
JOIN car_names cn ON ml.ModelId = cn.MakeId
JOIN cars_data cd ON cn.MakeId = cd.Id
GROUP BY cm.Maker
ORDER BY EarliestYear
LIMIT 1","Make	Year
chevrolet chevelle malibu	1970
buick skylark 320	1970
plymouth satellite	1970
amc rebel sst	1970
ford torino	1970
... (35 rows total)","Maker	EarliestYear
amc	1970",32.81,False,False,False,多余的 LIMIT,
104,car_1,Which distinct car models are the produced after 1980?,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,"SELECT DISTINCT Model 
FROM car_names 
WHERE MakeId IN (
    SELECT Id 
    FROM cars_data 
    WHERE Year > 1980
) 
LIMIT 100","Model
plymouth
buick
dodge
chevrolet
toyota
... (21 rows total)","Model
plymouth
buick
dodge
chevrolet
toyota
... (21 rows total)",34.65,True,False,False,,
