index,db_id,question,gold_sql,predicted_sql,execution_time,error,exact_result_match,exact_sql_match
301,network_1,Find the minimum grade of students who have no friends.,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id),SELECT MIN(grade) FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Friend UNION SELECT friend_id FROM Friend),53.01,,False,False
302,dog_kennels,Find the average age of the dogs who went through treatments.,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),SELECT AVG(age) FROM Dogs WHERE dog_id IN (SELECT dog_id FROM Treatments),53.59,,True,False
303,dog_kennels,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),"SELECT Dogs.name
FROM Dogs
JOIN Owners ON Dogs.owner_id = Owners.owner_id
WHERE Dogs.dog_id IN (
    SELECT Treatments.dog_id
    FROM Treatments
    GROUP BY Treatments.dog_id
    HAVING SUM(Treatments.cost_of_treatment) <= 1000
)",54.95,,False,False
304,dog_kennels,Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","SELECT Owners.owner_id, Owners.last_name
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
JOIN Treatments ON Dogs.dog_id = Treatments.dog_id
GROUP BY Owners.owner_id, Owners.last_name
ORDER BY SUM(Treatments.cost_of_treatment) DESC
LIMIT 1",54.09,,False,False
305,dog_kennels,Which professionals have done at least two types of treatments? List the professional id and cell phone.,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2","SELECT Treatments.professional_id, Professionals.cell_number
FROM Treatments
JOIN Professionals ON Treatments.professional_id = Professionals.professional_id
GROUP BY Treatments.professional_id
HAVING COUNT(DISTINCT Treatments.treatment_type_code) >= 2",56.03,,False,False
306,dog_kennels,Find the id and cell phone of the professionals who operate two or more types of treatments.,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2","SELECT professional_id, cell_number
FROM Professionals
WHERE professional_id IN (
    SELECT professional_id
    FROM Treatments
    GROUP BY professional_id
    HAVING COUNT(DISTINCT treatment_type_code) >= 2
)",56.76,,False,False
307,dog_kennels,What are the first name and last name of the professionals who have done treatment with cost below average?,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )","SELECT DISTINCT Professionals.first_name, Professionals.last_name
FROM Professionals
JOIN Treatments ON Professionals.professional_id = Treatments.professional_id
WHERE Treatments.cost_of_treatment < (SELECT AVG(cost_of_treatment) FROM Treatments)",53.91,,False,False
308,dog_kennels,Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )","SELECT Professionals.first_name, Professionals.last_name
FROM Professionals
JOIN Treatments ON Professionals.professional_id = Treatments.professional_id
WHERE Treatments.cost_of_treatment < (SELECT AVG(cost_of_treatment) FROM Treatments)",58.99,,False,False
309,dog_kennels,"List each owner's first name, last name, and the size of his for her dog.","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id","SELECT Owners.first_name, Owners.last_name, Sizes.size_description
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
JOIN Sizes ON Dogs.size_code = Sizes.size_code",59.08,,False,False
310,dog_kennels,"What are each owner's first name, last name, and the size of their dog?","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id","SELECT Owners.first_name, Owners.last_name, Sizes.size_description
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
JOIN Sizes ON Dogs.size_code = Sizes.size_code",56.89,,False,False
311,dog_kennels,List the names of the dogs of the rarest breed and the treatment dates of them.,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )","SELECT Dogs.name, Treatments.date_of_treatment
FROM Dogs
JOIN Breeds ON Dogs.breed_code = Breeds.breed_code
JOIN Treatments ON Dogs.dog_id = Treatments.dog_id
WHERE Breeds.breed_code = (
    SELECT breed_code
    FROM Dogs
    GROUP BY breed_code
    ORDER BY COUNT(*) ASC
    LIMIT 1
)",63.64,,True,False
312,dog_kennels,List the last name of the owner owning the youngest dog.,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),"SELECT Owners.last_name
FROM Owners
JOIN Dogs ON Owners.owner_id = Dogs.owner_id
WHERE Dogs.date_of_birth = (SELECT MAX(date_of_birth) FROM Dogs)",45.53,,False,False
313,dog_kennels,Who owns the youngest dog? Give me his or her last name.,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),SELECT Owners.last_name FROM Dogs JOIN Owners ON Dogs.owner_id = Owners.owner_id WHERE Dogs.date_of_birth = (SELECT MAX(date_of_birth) FROM Dogs),52.33,,False,False
314,dog_kennels,Find the number of owners who do not own any dogs at this moment.,SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs ),"SELECT COUNT(*)
FROM Owners
WHERE owner_id NOT IN (
    SELECT DISTINCT owner_id
    FROM Dogs
    WHERE date_adopted IS NULL
)",54.23,,False,False
315,dog_kennels,What are all the possible breed type and size type combinations?,"SELECT DISTINCT breed_code ,  size_code FROM dogs","SELECT Breeds.breed_name, Sizes.size_description FROM Breeds CROSS JOIN Sizes",59.16,,False,False
316,dog_kennels,Find the distinct breed type and size type combinations for dogs.,"SELECT DISTINCT breed_code ,  size_code FROM dogs","SELECT DISTINCT Breeds.breed_name, Sizes.size_description
FROM Dogs
JOIN Breeds ON Dogs.breed_code = Breeds.breed_code
JOIN Sizes ON Dogs.size_code = Sizes.size_code",57.52,,False,False
317,singer,What are the names of the singers who are not French citizens?,"SELECT Name FROM singer WHERE Citizenship != ""France""",SELECT Name FROM singer WHERE Citizenship != 'France',43.67,,True,False
318,singer,Please show the most common citizenship of singers.,SELECT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1",60.32,,False,False
319,singer,What is the most common singer citizenship ?,select citizenship from singer group by citizenship order by count(*) desc limit 1,"SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1",56.83,,False,False
320,real_estate_properties,What are the names of properties that are either houses or apartments with more than 1 room?,"SELECT property_name FROM Properties WHERE property_type_code  =  ""House"" UNION SELECT property_name FROM Properties WHERE property_type_code  =  ""Apartment"" AND room_count  >  1","SELECT property_name FROM Properties WHERE property_type_code IN ('House', 'Apartment') AND room_count > 1",54.77,,False,False
